name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
SMS-Magic & Conversive | Conversational Messaging | Business Messaging,Omnichannel conversational messaging for high-consideration services.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000024XvyEAE,1007,1014,7,1.0
OrgChartPlus - Relationship Mapping & Org Chart Tool for Salesforce,Transform contact lists into relationship maps with OrgChartPlus.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000004fjGWEAY,103,104,1,1.0
"Dashcord — Events, Appointments and Marketing, Native for Salesforce.","Marketing, Events and Appointments run directly from Salesforce.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009wYanEAE,9,9,0,1.0
EnlightenCRM,Integrate Your Learning Management System with Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B3lE1EAJ,9,9,0,1.0
"Cloud Compliance Privacy Center (GDPR, CCPA, LGPD)",Operationalize privacy compliance with our comprehensive suite of products,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FADZgUAP,10,10,0,1.0
Isimio | Resource Scheduling Native to Salesforce,"Shift rostering, class management, hospitality, and more!",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FADYOUA5,11,11,0,1.0
Case Age and Status Changes in Business Hours,Case Age and Status Changes in Business Hours,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000E1hf7UAB,30,30,0,1.0
Avochato for Salesforce: SMS Text Message App for Sales & Support,Business texting built for Salesforce.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FMd9zUAD,24,25,1,1.0
Service Aeon - Automatic case time tracking for improved agent performance insights in Salesforce Service Cloud,Automatic and accurate case time tracking in Service Cloud,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FABNKUA5,11,11,0,1.0
Amanda,Analyzing Fields in your Salesforce Instance,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000E1hcOUAR,6,6,0,1.0
Axy Validator,Automatic rules generator for data validation,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FHBsRUAX,17,17,0,1.0
Customer Feedback Surveys for Social Customer Service & LiveMessage,"Collect feedback from customers on Twitter, Facebook, and SMS",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000E1hJqUAJ,15,15,0,1.0
LinkPoint Connect - IBM Notes Email Integration and Sync Tools,Save time. Boost productivity. Increase Salesforce adoption.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016aIGEAY,6,6,0,1.0
Demandbase (Data and Sales Intelligence Cloud),Inject smarter Account Intelligence into every customer interaction,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016a6MEAQ,246,246,0,1.0
BigCommerce Salesforce Connector,Best BigCommerce Store Integration With Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FK9aWUAT,29,29,0,1.0
CloudAnswers Approval Process Reminders (Open Source),Keep approval processes moving!  It's like a trail-marker for approvals! 🌲,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000ErIJpUAN,14,14,0,1.0
"PatronManager - Native Ticketing, Fundraising and Memberships in Salesforce",All-in-one patron relationship management for arts & non-profits,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003K6wSEAS,45,45,0,1.0
Field Dependency Finder,Lesser Clicks | Search & Filter | Export | Pictorial Representation,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5ekWEAR,12,12,0,1.0
ascend,Elevating Advancement Operations,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FK9VMUA1,10,10,0,1.0
Org Security Center - Profile & Permission Set Management,Explore Profiles and Permission Sets With A Visual Matrix!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016a4jEAA,16,16,0,1.0
Scheduled & Subscribed Reports Manager,Audit Your Lightning Report Subscriptions and Classic Report Schedules,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FAgN6UAL,6,6,0,1.0
BombBomb Video for Salesforce,Communicate clearer and achieve higher conversions with video email,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FMdJCUA1,6,6,0,1.0
Amp Impact: Portfolio Management and Impact Measurement on Salesforce,Program Management. Grant Management. Monitoring & Evaluation (M&E).,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000F2aLTUAZ,8,8,0,1.0
M-Files for Salesforce - Delivering Content and Intelligent Automation,Tap into the full potential of your Salesforce investment,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009wJqREAU,6,6,0,1.0
Litmos LMS - Learning Management System for Salesforce,Learning management for the intelligent enterprise,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4RTkEAN,24,24,0,1.0
Apsona Multi-step Reporting,Craft Reports Your Way: Multi-Object Linking and Configurations Made Easy,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009wJtfEAE,31,31,0,1.0
"Box: The Secure Content Cloud for Document Management, Collaboration, and E-Sign",Reduce costs and complexity across the content life cycle with Box,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001qNeKEAU,158,159,1,1.0
"BridgeMail Email Marketing, Marketing Automation, & Lead Management","Email Marketing, Marketing Automation, Nurturing, Lead Scoring, Analytics",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016a08EAA,64,64,0,1.0
"Data Privacy Manager for privacy, consent, GDPR & CCPA",Comply with privacy regulations integrating Salesforce & your marketing app,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FALyMUAX,7,7,0,1.0
Guest User Access Report,See which objects and permissions community guest users can access,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FR6GaUAL,46,46,0,1.0
SearchUnify - Unified Cognitive Platform for Salesforce,"Unified Platform for Salesforce Experience Cloud, Service Cloud & Platform",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000F2aCuUAJ,9,9,0,1.0
Altify Relationship Map | Map Key Players,"Navigate Contacts, Hierarchies and Relationships",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B3gIgEAJ,24,24,0,1.0
PeopleLinx,Social Selling Integration for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5jnaEAB,10,10,0,1.0
Blackthorn Messaging | SMS Text Messages for Salesforce,Engage your customers via mobile text messaging with SMS and MMS,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009wJlBEAU,54,55,1,1.0
CloudSync by InfoComply Corp,100% Salesforce Native Smart Sync Solution,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000DpqO2EAJ,8,8,0,1.0
SMS for Salesforce - Number 1 Salesforce SMS Application,Highly Recommended by Developers,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B3gjEEAR,32,32,0,1.0
Subscription Forecasting and Planning,Now you can forecast recurring revenue in Salesforce !,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000F7NwJUAV,6,6,0,1.0
Maxio previously SaaSOptics,Financial Operations for B2B SaaS,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009vx8dEAA,16,16,0,1.0
Demandbase (ABX Cloud),Smarter GTM Delivered,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000F7NvkUAF,14,14,0,1.0
CloudAnswers Free Marketing Calendar,View your marketing campaigns in a month-calendar format,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003Io4WEAS,41,42,1,1.0
Impartner,The World's No. 1 Partner Relationship Management Solution*,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003IjwAEAS,33,33,0,1.0
Sales Process Optimizer,"Configurable Sales Playbook, Call Planning, and Opportunity Scorecard",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B3gGLEAZ,265,265,0,1.0
"Opportunity Clone with Products, Quote Clone and Quote Clone with Line Items ","Opportunity Clone with Products, Quote Clone and Quote Clone with Line Item",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FMYhaUAH,7,7,0,1.0
MobilePlus - Add Calendar & Reports to your Mobile App,Access your Calendar and Reports in Salesforce1 Mobile App,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5V35EAF,11,11,0,1.0
Multi-Select Picklist Frequency Reports,Multi-Select Picklist Reports the way you want them!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B53brEAB,33,34,1,1.0
SightCall Visual Support for Salesforce,"Live video support with AR and AI for customers, technicians, and providers",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FABebUAH,21,21,0,1.0
ORGanizer for Salesforce,The best Saleforce Chrome Extension *ever*,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EJcmQUAT,65,66,1,1.0
My Salesforce Trust Monitor,Easy way to see trust status for your many Orgs in one place!!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FN7g0UAD,7,7,0,1.0
Strategy Mapper™ Account Management and Execution in Salesforce,Account Management - Opportunity Planning - Meeting Execution - Org Charts,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009vnGjEAI,19,19,0,1.0
InEvent,Event specialist at delivering technology for enterprises,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FHBS5UAP,6,6,0,1.0
eShopSync For Shopify,Integrate your Shopify Stores With Salesforce CRM,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EvAhBUAV,273,277,4,1.0
CloudApps: Increase Sales Effectiveness,CloudApps: Predict & increase sales results using AI & ‘behavioural science,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B3XVrEAN,27,27,0,1.0
Archiving & Compliance for Chatter,The Chatter App for Compliance Peace of Mind.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009viBiEAI,9,9,0,1.0
XLR8 CRM for Financial Advisors,Customized Solution for Financial Advisors,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003IeZFEA0,36,36,0,1.0
3CLogic | IVR | ACD | Predictive Dialer | Call Center | Lead Management,Cloud Contact Center Solution Integrated with Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003IQ07EAG,8,8,0,1.0
Nimble AMS Membership Management Software,Association Management Software built on the Salesforce platform,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000007qkbREAQ,29,30,1,1.0
Groove for Salesforce Financial Services Cloud,Sales Engagement and Revenue Intelligence Platform,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000008ZwQDEA0,52,52,0,1.0
"Gonexa, document generation and e-signature",Documents made simple,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FMiJiUAL,16,16,0,1.0
AdvanceDev  Dictionary.,Admin & Developer's Snipping Tool..  Meta Data Details  on Single Screen.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000El7hcUAB,19,19,0,1.0
Clarity Gift Aid - Official HMRC Approved app,Easy to use Gift Aid Management for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000Eh5mcUAB,6,6,0,1.0
Ascendix Search: Upgraded Salesforce Search,"Advanced Search, Related Lists, Export to Excel, Mass Edits, Mass Follow",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000ExwHyUAJ,17,17,0,1.0
TXTinIT - SMS Messaging Service by OSF Digital,Inbound and outbound SMS messaging service for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EVC99UAH,6,6,0,1.0
Limits Dashboard,Intuitive Dashboard of Org and Object Limits.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FMiIfUAL,16,16,0,1.0
Trujay | CRM Data Migration,We migrate CRM data. So you don't have to.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EjVSuUAN,7,7,0,1.0
CPQ | Recurring Billing | eCommerce Storefront - Expedite Commerce,"CPQ, Recurring Billing & eCommerce for B2B or Sophisticated B2C Businesses.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4HSSEA3,40,40,0,1.0
ChikPea Order to Billing (O2B),The Subscriber Relationship Management (SRM) solution native in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001e2D0EAI,12,12,0,1.0
Revenue Intelligence by Revenue.io | RevOps | Revenue Operations | Sales Metrics,Optimize your revenue operation with complete sales performance visibility,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4aUQEAZ,93,93,0,1.0
"File Slayer: Declutter Cases, Accounts, and more",Eliminate duplicate files and images from objects with the power of AI,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4CTZEA3,20,20,0,1.0
Conga Contracts for Salesforce,"Automate and generate standard, high-volume contracts",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000ERo1yUAD,15,15,0,1.0
ACCELQ AI-Powered Codeless Test Automation & Test Management,"A True Platform to achieve Continuous Test Automation for Web, API, Desktop",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FABUBUA5,25,25,0,1.0
"UPS Shipping App: Shipping, Returns, RMAs and Tracking",UPS Shipping inside Salesforce & Chatter - Small Business to Enterprise,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000005uU1UEAU,32,32,0,1.0
d.velop documents for Salesforce with Sharepoint - Document Management,Connect your d.velop documents or Sharepoint with Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000Ew7JWUAZ,9,9,0,1.0
Fonteva Events - In-person or online events & registration all on Salesforce,Better Events Management Built Native to Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000009xXVGEA2,58,58,0,1.0
Campaign Calendar for Salesforce,Your shared Marketing calendar in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003IBSnEAO,52,52,0,1.0
CronSights SLA & Lifecycle Metrics — Meet Every Customer Commitment,What managers need to expose and solve SLA breaches,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003I384EAC,6,6,0,1.0
IPfolio,Intellectual Property Management,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000059dzREAQ,72,72,0,1.0
FormAssembly:  Web-to-Lead Form Builder for Salesforce Data Collection ,"Collect, Connect & Protect Your Data",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016ac6EAA,413,414,1,1.0
Nonprofit Success Pack,The latest version of the salesforce.org Nonprofit Success Pack,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5Gx6EAF,11,11,0,1.0
Acoustic Campaign CRMi: Increase Engagement and Attract New Customers,"Sophisticated, easy to use marketing automation and omnichannel marketing",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016aesEAA,39,39,0,1.0
Sales Activity Dashboard,Analyze your sales team's activity,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016aZzEAI,12,12,0,1.0
Cloud for Good Donation Split,Allocate gifts to multiple designations or programs and budget years.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000059P3fEAE,16,16,0,1.0
Give Lively for Salesforce,Reimagining the future of digital fundraising for nonprofits,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FABSeUAP,7,7,0,1.0
Procurement,,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016aZIEAY,6,6,0,1.0
EditorX | Mass data management,Accelerate working with large data sets,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4zrmEAB,15,15,0,1.0
Cloudbyz PPM,"Project Portfolio Management, integrated enterprise PPM, ALM and APM",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4pwOEAR,6,6,0,1.0
Clone This User,Duplicates You'll Love,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5jTkEAJ,81,84,3,1.0
360 SMS App for Salesforce - Send SMS | WhatsApp from Salesforce,Text Message | SMS | MMS | WhatsApp | Voicemail | CTI from Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000DpSyIEAV,1101,1133,32,1.0
360 PDF Print View,"Concept, design, print boutique.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EcrzBUAR,13,13,0,1.0
Octopus,Get to know your Salesforce Instance,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5cEKEAZ,43,44,1,1.0
"AWS S3 Integration for Salesforce, Cloudpond S3 Connector, Amazon Integration","Amazon AWS S3 Storage, with Salesforce to S3 Migration, S3 Integration",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5YzrEAF,31,32,1,1.0
Imprivata FairWarning for Cloud Solutions - Risk Analytics and Intelligence,Proactively identify threats and mitigate risk to your Salesforce data,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5YHjEAN,36,36,0,1.0
Code Coverage Report,Code Coverage Report in excel Format,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000DXzlpEAD,37,38,1,1.0
ChatOOO,The out-of-office auto-responder for Chatter mentions and replies,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000DTyrTEAT,17,17,0,1.0
Skilo | Employee Performance and Development,Comprehensive solution to enable Employee Performance and Development,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5hRhEAJ,23,23,0,1.0
OneSpan Sign for Salesforce,E-signatures for all your business needs,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5YHFEA3,23,23,0,1.0
Cvent Salesforce App | Event Management & Registration,Empower Your Sales Team to Increase Event Attendance,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000EtDjLUAV,8,8,0,1.0
Highspot Sales Enablement,Improve the productivity of your sales teams,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5cXCEAZ,91,91,0,1.0
"Record Validation for Salesforce: Email, Phone Number and Address verification",Improve delivery rates for email & post and have more connected calls,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000ErFgvUAF,9,9,0,1.0
"iDialogue - Document Generation, Generative AI, Digital Signatures",Welcome to the AI-Assisted Content Cloud,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FvKpvUAF,8,8,0,1.0
Qualified.com — Pipeline Generation for Salesforce,The #1 Pipeline Generation Platform for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FvKxpUAF,429,433,4,1.0
Map Plotter,Plot your data. Map your business.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5P9CEAV,130,133,3,1.0
Algoworks Case Management App for Salesforce @USD 6 per user per month,Case Manager – Case Flag | Case Merge | Case Split – 30-DAY FREE TRIAL,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000ErAuaUAF,11,11,0,1.0
"Drag, Drop, and Upload Salesforce Files","Drag, Drop, and Upload your files, attachments and content easily",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000008ZVcdEAG,92,92,0,1.0
Clariti,Empowering Governments to Deliver Exceptional Citizen Experiences,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000005vBcjEAE,6,6,0,1.0
"ProsperVue: Sales Acceleration, Maps, Data Visualization","Save time and money, gain team efficiency!",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5P8YEAV,140,140,0,1.0
VisualizeROI,Helping Sellers Sell Value and Buyers Realize Value,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000007pZdKEAU,17,17,0,1.0
Bulk Object Field Creator,Perform BULK Metadata Operations in few clicks,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qDqqEAE,231,231,0,1.0
Flosum - 100% Native DevOps Platform for Salesforce,Native DevOps and Continuous Integration for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000psM0EAI,256,258,2,1.0
SmartCOMM™ for Salesforce - Document Generation & Contract Negotiation,Enterprise Document Generation & Contract Negotiation for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000008YH5KEAW,40,40,0,1.0
Content Organizer,Play Video and Audio Files. Improves Search and File Management,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000055eZpEAI,8,8,0,1.0
Duplicate Check for Salesforce: Duplicate Management made easy,"Used in over 17,000 Salesforce orgs to find, prevent and merge duplicates.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000058vzKEAQ,268,271,3,1.0
Opero Fax - Powerful and streamlined fax automation,"Integrated with eFax, the leading HITRUST & HIPAA compliant fax provider.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5FogEAF,13,13,0,1.0
"Email & Calendar Integration for Salesforce (Gmail, Office365, Outlook, Mac)",Automated Email and Calendar Integration Stored Permanently in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003JuTlEAK,221,228,7,1.0
Conga X-Author for Excel | Microsoft Office & Excel Connector,Work in Excel. Stay in Salesforce. Utilize the Power of Microsoft Office,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5P76EAF,42,42,0,1.0
"CT Mobile: Native Offline for field reps on CG, Health, HLS, Pharma, Medtech, Public Sector, FSL, Consumer Health",Native Offline app for Salesforce with Sales Enablement and AI-powered UX,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B52vkEAB,8,8,0,1.0
retailmotus,Flexible solutions in retail execution & retailer engagement,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B52lpEAB,33,33,0,1.0
Xactly Incent®: Incentive Compensation and Commissions Management,"Design, automate and manage compensation to drive better sales performance",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016bLlEAI,171,171,0,1.0
Conga Composer Connector for Salesforce,Efficiently create and manage your documents in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016b7FEAQ,862,862,0,1.0
Congress KnowWho for Salesforce,"Complete Congressional Directory, Advocacy, and Government Relations Tool",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001tHWDEA2,25,25,0,1.0
GridWizard - Unlimited (Paid),Build an unlimited number of grids for your page layouts,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5FBoEAN,6,6,0,1.0
AI-Powered Account Insights on Small to Mid-Sized Businesses,"Personalize B2SMB sales and marketing, fast.",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5AfxEAF,22,22,0,1.0
DocuSign eSignature for Salesforce: The trusted eSignature solution,Close deals faster in Salesforce with DocuSign eSignature for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001taX4EAI,4633,4637,4,1.0
Sycamore – Financial Services Home Office & Advisor Platform,"Driving compliance, advisor and practice management efficiencies for broker",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003IcAkEAK,20,20,0,1.0
ActiveCampaign: Customer Experience Marketing Automation for Salesforce,Marketing automation for your entire customer experience,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FtRcWUAV,148,149,1,1.0
Prevent duplicates in real time with DupeCatcher,"Dedupe leads, contacts, accounts (person & business), and web-to-leads",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000003IYLlEAO,141,141,0,1.0
"GreatVines Beverage Sales Execution Platform - CRM, Analytics, Surveys, and More",We deliver a better way to manage your beverage sales process.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001slCNEAY,34,35,1,1.0
Contact Update Request by Acuerdo,Customizable Stay-in-Touch,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4QhlEAF,68,68,0,1.0
Vidyard - Video for Virtual Selling with Salesforce,Level up your virtual sales strategy with video in Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4VTGEA3,27,27,0,1.0
WorkIt!® Case Timer - Automatic Handle Time Tracking for Lightning \ Classic,What organizations need to reduce handle time and optimize performance,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001gZ0hEAE,37,37,0,1.0
"Halosight - AI for any text feed - email, chatter, cases, community…","NLP, tickets, analyze email, cases, GPT, text analytics, text, AI, txt",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000FOzRHUA1,7,7,0,1.0
Velocify Pulse,Unlock Your Sales Teams Revenue Potential,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4QS2EAN,43,43,0,1.0
CPQ software by iQuoteXpress,Track. Quote. Close.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001rcjLEAQ,7,7,0,1.0
"Odaseva: Enterprise Data Backup, Metadata Backup, Restore, Archiving & more","Powerful Salesforce Data Management, Trusted by Fortune 500 Companies",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4Be3EAF,85,88,3,1.0
Optify Inbound Marketing: Lead Generation with SEO & Email Marketing,"B2B inbound marketing, lead generation, SEO, email marketing",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000001gFZvEAM,7,7,0,1.0
Traction Complete Leads: Routing | Matching | Round Robin | No Code Automation,Convert demand to revenue with the most flexible matching &routing solution,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000q4u7EAA,22,22,0,1.0
Background Screening for Salesforce: Verified First,Streamlined screening integration built for Salesforce.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qmV0EAI,20,20,0,1.0
CRM Apps Lab™ Activity Comments Enabler: View task & event comments in lists,See a summary of activity comments (tasks & events) on related lists,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000000qrQMEAY,32,32,0,1.0
Voicespin for Salesforce: Power-Dialer| AI-Dialer | Sales | Predictive-Dialer,Boost revenue with Voicespin’s Integration with SalesForce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000GXJGzUAP,12,12,0,1.0
Report Manager Free simplifies maintaining standard Salesforce reports.,Simplify reviewing and archiving standard Salesforce Reports,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000FNBfsUAH,7,7,0,1.0
Conga Approvals,Intelligent Enterprise Approvals Workflow for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000008Y8xfEAC,8,8,0,1.0
"Payloads: Native, configurable integrations on the Salesforce platform",Build configurable bi-directional integrations without writing code!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000FNBkPUAX,8,8,0,1.0
Salesforce Adoption Dashboards,Provides visibility to relevant user login history & key feature adoption!,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N30000004gHhLEAU,724,757,33,1.0
360 Verify the Email – Validate Email and Phone Numbers on Salesforce,Improve delivery rates with real-time Mobile and Email address validation,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000DpPL8EAN,19,19,0,1.0
List Browse - Review multiple records at one time in Salesforce,Browse your data in a fast natural way,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B3fiZEAR,28,28,0,1.0
Spring '21 Salesforce Community Management Package for Sites with Chatter,"Dashboards, reports and actionable Insights for Salesforce Experience Sites",https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B5XHsEAN,42,42,0,1.0
Mass Delete,Mass delete standard fields from a list view.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N300000016YuDEAU,85,85,0,1.0
SalesWings B2B Studio for Marketing Cloud,Unstoppable lead management power for Marketing Cloud,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N4V00000FZcLbUAL,11,11,0,1.0
AppShark Account Hierarchy Package,The Complete Account View for Salesforce,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000B4h1LEAR,13,13,0,1.0
A B C D,App Builder for Citizen Developers (ABCD) : Drag & Drop Builder Platform,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3000000DgOKEEA3,19,19,0,1.0
Easy API - The fastest way to integrate data into Salesforce,Get the data you need lightning fast.,https://appexchange.salesforce.com/appxListingDetail?listingId=a0N3A00000GDTtwUAH,10,10,0,1.0
